title,content,rating,username,genres
best animated movie of the last few years!,"This movie has a great animation style and soundtrack, but don't let that distract you. The story is a great story about a young boy learning to become spiderman/find his identity. Stan Lee's cameo is really emotional and overall the whole movie is great. Don't overlook it just because its animated.",9.0,Anonymous,Animation
Absolute rubbish !,"I'm writing this review, to save you wasting time watching this movie, as I saw this movie on the back of reading the great reviews for it on this site.Don't know how this has got so many 10/10 ratings, I would give it a solid zero ! - I've seen all the Marvel and Spiderman movies and I am a big fan of those, but this was just rubbish - had to force myself to watch it to the end hoping that it would get better, but no luck there - my kids (old and young) also thought it was terrible.Best way to judge whether to watch it, would be to see the trailer. If you think the content in the trailer looks poor/ok rather than great, then you'll share the same view as me. If you think the trailer is great, then you'll probably be one of those who will enjoy it.",,Anonymous,Animation
The Bohemian Rhapsody of the animated superhero movies!,"The visuals. Oh, those stunning visuals! Marvel and Sony have done an incredible job on the graphics in this movie. A perfect mix of colors, 2D animation and art that feels right out of the cover of a fresh comic book magazine.
The soundtrack is another good side to the animation. I always feel goosebumps whenever there's an epic scene combined with and epic soundtrack. I mean, what else do you need in a superhero movie, right?
Each character in the movie has a unique identity. Such a good combination of characters from completely different universes. I love how jokes and humor blends with the drama in the movie.
All of this reminds why we all love Spidey and superheroes.",10.0,Anonymous,Animation
"""Anyone can wear the mask.""","I like that line! It made me feel something.My first time watching this ever and I really enjoyed it. (Duh, right?) A unique style of animation that you'd think would be a detriment to the action scenes, but it really isn't.The action scenes were a lot of fun.Most of the jokes landed for me. I especially enjoyed the slapstick. The birds... LOL!All of the voice acting is great, for the most part. I especially liked Jake Johnson, Nicolas Cage, Kathryn Hahn, and Hailee Steinfeld.Likeable characters with satisfying arcs.Miles was a fun protagonist to followMy favorite character was Noir Spiderman. And I felt Nicolas Cage was a good choice for that character. His voice made him sound old-fashioned, and his voice helped make the character funny without even trying.I love how Miles learns how to be Spider-Man by reading Spider-Man comics.The twist with Prowler was unexpected.Speaking of twists, when the Doctor revealed her name to be Olivia Octavius I was like, ""Oh crap.""I like most of the character designs.I liked the music.However...The more I think about it, the more I think the usage of a certain licensed song was inappropriate. I'm aware that this is a common criticism and it's common for a reason. It happens at a moment in the film, where it supposed to be emotionally resonant, and it kind of takes away from the intended impact of the scene.I think the movie feels longer than it is. That might change on my second watch.I personally did not like this movie's choice of having Kingpin as the main villain at all. I feel like there are more threatening villains they could've chosen, especially in this movie. I wish the main villain was just Kathryn Hahn's Doc Ock. I found her threatening-enough, as well as deliciously sadistic. And I found Kingpin's design to be incredibly distracting. In all honest, I cannot stand his design. Hahn's Doc Ock looked awesome. I also didn't like Goblin's design. Why is he giant? And where's his glider? Or Scorpion's. I don't like the fact he looks like the Scorpion King at the end of The Mummy Returns.While I didn't mind the Porky Pig Spider-Man, John Mulaney's voice was very distracting. It reminded me of Steve Buscemi in Final Fantasy: The Spirits Within. (Don't watch that, by the way. Unless you're a masochist. Or if you want to know how to not write a script.)How did Kingpin teleport out of his van before shooting his gun? There was no sound from the car door opening or closing. Then again, maybe it's cartoon logic? I mean, how does he even fit in that tiny car? Lol. Also, during that scene, shouldn't have Miles' Spidey-Sense gone off? Or does that only work if the gun is being pointed at him? The slow-motion following the gunshot was unintentionally funny, too.I did not feel for Kingpin's plight whatsoever, and that's not a result of his character design. I just didn't like him or his role in the film.Also, when you break down the plot, it's pretty standard. However, the animation style, characters, action, and humor make the generic plot totally worth it.Spider-Man 2 is still my favorite Spider-Man. Yeah, I have nostalgia for the Raimi Spiderman movies, and yeah, I am a Raimi shill. But even if those things weren't true, Spider-Man 2 would still be my favorite. The poignant story, the music, action, the villain, Alfred Molina's performance, etc. Plus, there are things in it I personally connect with. Although, Gwen Stacy in this movie is a lot more likeable love-interest than Mary Jane.Looking forward to watching Across the Spiderverse. Apparently, it's darker than the first one, and I love me some darkness.",7.0,Anonymous,Animation
not for me -- direction and color gave me a headache,"It was a 90 minute cartoon on acid, too much in your face and loud and colors. I couldn't complete it and I never walk out of a movie. wouldn't recommend it to anyone over 12 years old.",1.0,Anonymous,Animation
I cried three times and I don't even like Spider-Man,"My friend asked me if I wanted to see this movie and I told myself 'why the heck not'. Then, I watched the trailer and the movie looked very disappointing to me. BUT when the actual movie started, I was shook at how good this is. Like. The characters are amazing, and me - who haven't watched a Spider-Man movie since I was a fetus.Miles is an amazing character and I stan him and the others so much. I honestly cried three times because of this, both in those happy and sad moments. I usually cry when watching movies I like, but oh boy you bet'cha I didn't except to cry during this. But, I was proven wrong. Never judge a book by it's trailer, is all I'm saying. An amazing movie with an amazing and unique animation, this slays my existence.",9.0,Anonymous,Animation
Awesome Sauce!!!!,"This movie love all of the spider man movies, so I was expecting it to be good. However, this one took the cake. It should receive every award. Fresh vibe. Outstanding work of art.Amazing animation. Attention to every detail. Even the soles of Myle's shoes were perfectly done. (my sons feeling were hurt when I told it was not real) Great entertaining story line. Great ending. I will be seeing this movie again.",10.0,Anonymous,Animation
Anyone can wear the mask,"Great film, a must see by all. This is my favorite adaption of Spider-man.",10.0,Anonymous,Animation
Good movie but people left the showing I was at,I only watched this at first due to extremely good reviews however I wound up loving it I had so much fun there's plenty of heart and laughs but beware people left my theater I was in due to.intense violence and they all walked out of the theater with young kids so my adbiad is to keep in mind that the movie was not meant for the tinest of kids but sure was amazing for tweens teens and adults I highly recommend it to almost anyone goodbye and happy watching,10.0,Anonymous,Animation
Joseph Campbell Meets Bansky Meets Spider-Man,"This is among the best films of the year and I really don't know what is the best part of it. The screenplay deftly interweaves a compelling origin story for a hero while deconstructing the notion of the monomyth while grappling with the cultural weight of Spider-Man. The screenplay is sharp, funny and emotionally resonant. Miles is a great character. Not a mere clone of Peter Parker but a person in his own right with unique foibles and desires. The screenplay does a lot to demonstrate the particulars of representation lead to different tonalities. It manages to make a really obvious twist hidden in the process of doing that as well. The story is great.But it is also realized in some of the most vivid, alive animation I have ever seen. The film's CGI is expressive in ways that CGI rarely is. The directors lean into the stylistic implications of the story, each of the Spider-people have a different look for example. But they manage to make the film feel whole and unitary. Best of all the mainstay of the animation feels like the bright marvel style of the 60's mixed with the vibrant world of street art. (Miles does graffiti). Comic panels, lettering, action sound text etc all make appearances. It was a massive risk that pays off. The visual scope of this film is amazing; it is simply incredible how alive this film feels despite the stylistic artifice.This is a film that truly works in every regard.",10.0,Anonymous,Animation
Cool movie + cool soundtrack,"Such a cool cartoon. The story line was easy and entertaining while the soundtrack was really cool and fitting.
Would love to see more of these.",9.0,Anonymous,Animation
JUST GO SEE IT.,"This is one of the most ambitious movies ever created and it's one of the best animated films ever made.This movie is so vibrant, it feels like you are flipping through a comic book + the pages just leap right off. Everything in this was brilliant from the script, the colors, the casting, music and overall feel. I really love the inclusion of so many different ""spider-people"" you have Miles Morales, Peter Parker, Gwen Stacy, Spider-Man Noir, Peni Parker, and even Spider-Ham. It just made the movie even that more fun.You don't need to watch any Spider-Man movies prior to seeing this, but if you have (or read the comics) it is loaded with cameo's and easter eggs. While this movie can look flashy and have a whole lot pumped into it, this is simply Miles' story, his journey, and a joy to watch.... Stan Lee also has the perfect send-off cameo (that I may have shed a tear at).oh, and also stay to the end of the credits for this one.
it's pretty great.",10.0,Anonymous,Animation
"Extremely good animation, mediocre plot with inconsistencies","Extremely good animation (maybe even revolutionary), mediocre plot with inconsistencies for the sake of cheap drama (storyline with the protagonist's uncle). This is the case when people make conclusions about a movie based on the picture, not the plot.Good (but not great) for animation film and for action film. Not ""too childish"".",7.0,Anonymous,Animation
"Despite the animation, still pretty much your average comic-book movie","Miles Morales has just started at a new school and is struggling to fit in. Then he is bitten by a radioactive spider and he obtains certain powers, similar to those of Spiderman. He doesn't know what to do with the powers, or how to control them, so naturally he turns to Spider-Man for advice.Had some potential, initially, to be an original take on Spider-Man and comic book movies in general. The story doesn't follow Peter Parker, so is not the same Spider-Man story that's been told over and over before. Is animated, so original in terms of production (ironically, considering what comic book movies are based on...).However, despite these differences, it ends up being pretty much same old, same old: a linear, action-based story. Character development is token: everything is just a set up to get to the next action scene. Plot, what there is, is what you'd expect from a comic book movie: rambling, basic. Quite unengaging.Is fun at times, but certainly no more than your average comic-book movie.Hardly revolutionary, despite all the hype that says it is.",5.0,Anonymous,Animation
Spidey-sense very common in this radioactive spin on the web-slinger,"Using misaligned colour templates, like 3D without the glasses, for portions of the screen that were out of focus was a bold step. Bring them together and our eye is drawn to that now sharp part of the screen whilst everything else goes out of focus, or rather misaligned. What a different way to direct the audiences' eyes. Maybe a subliminal nod to the existence of parallel realities.
Like all good PG animations, the creators build a bit more depth into the narrative which makes the film a coming-of-age tale, leading the young viewers into the world beyond. Despair and faith, loss and hope, and all those adulty type themes are threaded through this three-dimensional ... no, MULTI-dimensional tale.
It is a silky-smooth incorporation of comic book panels, colours, and shading into a big screen motion picture.
The city slicker wit had me laughing out loud aplenty although it is occasionally too clever for this semi-rural simpleton.
This was a Tuesday night 9:30pm session with about a dozen adults and no kids so it was probably wasted somewhat without its target audience. Nevertheless, it is good to see the PG-rated teen animated epic is in capable hands.
When I was a lad we had epics like Watership Down, the Mouse Trap to enthrall is over the Festive period. I hope Into The Spiderverse delivers just as well to the current generation.",9.0,Anonymous,Animation
Amazing Spiderman,The movie combined all the possible anime and comic elements that you can ever think of and perfectly mixed them together. It feels like you are ridding a rollercoaster with all the characters in the movie. The concept of multi-universe wasn't new but how Sony presented it is absolutely A-mazing.,10.0,Anonymous,Animation
"Even with a large story and five different Spider people, Spider-Man: Into the Spider-Verse is an entertaining movie with a story and look that's all it's own","We've got Peter Parker. We've got web-shooters. We've got a group of villains called ""The Sinister Six"". Yep, we've got a Spider-Man movie again. It used to be we would go several years between the further adventures of New York's web slinger. Now were going months. In fact, Spider-Man had a big part of the MCU epic Avengers: Infinity War back in May. So what's going on in December that requires an additional movie? You'd be surprised by how vast the comic world is that does justify another movie.Like how many people have played a particular superhero, many people have played Spider-Man aside from Peter Parker. One popular addition is of another New York kid named Miles Morales. He garnered phrased for being the first half African-American, half Puerto Rican character to play a superhero. He was also noted for taking Spider-Man back to a youthful demeanor as Peter Parker in the story was getting a little old. But it doesn't stop there. There's also Spider-Woman, Silk, Spider-Noir, and even an anthropomorphic pig called Spider-Ham who operates on cartoon logic. While we don't exactly get all of them, we do get a bunch of them, along with an origin story for Miles in Spider-Man: Into the Spider-Verse.Young teenager Miles Morales (played by Shameik Moore) is adjusting to a new life at a prestigious boarding school academy, at the insistence of his cop father Jefferson (played by Brian Tyree Henry) who wants a better life for his son. Miles wants to impress his parents, but finds comfort in his more free spirited uncle Aaron (played by Mahershala Ali). One night, while the two of them do some graffiti art in a hidden area of the subway, not only does Miles get bitten by a spider, but also witnesses a battle and death of the popular Peter Parker Spider-Man while spotting Kingpin (played by Live Schreiber) working on a large machine that takes affect.Like Peter Parker's story, Miles starts to notice changes like sticking to walls and spider senses. He visits Peter's grave to think about what to do next. Its here where an older Peter Parker (Played by Jake Johnson) meets him and asks for help to help him return to his own dimension. While uncovering plans from Kingpin to open several dimensions, Miles also comes across Spider-Gwen (Played by Haile Steinfeld), Spider-Noir (Played by Nicolas Cage), Peni Parker (played by Kimiko Glenn) and her robot, and Spider-Ham (played by John Mulaney) who all help figure everything out.As you can see, Spider-Man: Into the Spider-Verse juggles a lot and almost makes the mistake of cramming too much for one movie. Amazingly, the script not only keeps every character listed above in check, but also makes it a great story for young Miles Morales. If your worried that this is another origin story, this is one that puts a lot of focus of Miles and his relationship with his father and uncle. I can't disclose why, but it really creates new pressure that Peter Parker never had to face.In terms of the rest of the characters, I really like this side to Peter Parker that we had yet to get from the other adaptations; a Spider MAN. A man whose gone through so much and had his heart broken several times, that he's more of a broken hero that needs fixing himself. His story balanced out well with Miles. He also gets a good scene involving the aunt May of this universe, almost like seeing a living ghost that was very sweet. While I don't want to give too much away, each Spider person gets their own arc as they navigate their way through Mile's world.Let's talk about the animation, which looks great. Rather then going for a Pixar/DreamWorks look, this Spider-Man story has a comic book-look that takes advantage of that fact, along with that it's also animated. Unlike a lot of live action movies where use of computers can occasionally be distracting if not done well, it all blends well, especially with the action sequences. The angles remind me of the comic pages I still turn, given the use of color and word bubbles, that never become annoying, and are used accordingly to amplify the drama and comedy. This is a movie with the rare distinction where it's all it's own.I'll give this ten Spider-Man comics out of ten. This was a fun and different Spider-Man movie that we needed, even more then Spider-Man: Homecoming. It could come off as too weird for some, but given the story's focus is still on this kid's growth as a hero and a teenager, it never felt overwhelming. It was an odd example of everything accidently fitting into piece. This is an absolute recommendation. Swing in and go see it.",10.0,Anonymous,Animation
A rare mold-breaking superhero movie,"Great family movie. We took our 6 and 8 year olds. The animation and creativity are incredible. It's one that is definitely worth seeing on the big screen. I wish there was more of Miles's relationship with his mom, but at least his dad has heart.. so does his uncle. He's not just a steriotypical toxicly masculine police dad. Also wish there was more Gwen, but Miles is a great character and I'm glad he was the focus. Miles is the best superhero we have had in a long time. This could be the blockbuster of the year. It's fantastic!",9.0,Anonymous,Animation
"Best Spider-man movie, Best superhero movie contender, Best movie of all time contender.","This movie is the easiest 10/10 I've ever given.Starts hard, stays awesome.Plays the entire emotional range, especially laughter.Must-buy soundtrack that elevates the movie.Best Animation Art this year. Best animation art of all time contender.This movie must be nominated for a best movie Oscar.",10.0,Anonymous,Animation
Missed the Mark,"The visuals gave me a headache due to the choppiness of the framerate. I personally found the story to be clichéd, and I did not connect with any of the characters beyond surface level. The film has tonal stability, and it is well directed, but I just did not connect with it the way I do so many other animated features. I would give it a 6/10, a one time watch for me. A solid film for kids, but nothing more. Maquia: When the Promised Flower Blooms is still the pinnacle of 2018 animation for me. Watch it and formulate your own opinions, but for me, again, I just did not see what all the hype was about",6.0,Anonymous,Animation
On point...it was like fillet mignon.,"Story and animation were really good. It was funny without forcing it, and there were some sad moments (heard some sniffles). It's up in there in my fave animated comic book movies, along with Under the Red Hood.",10.0,Anonymous,Animation
Real and Objective Review,"I'm not caught up in the history of Spider Man or how the franchise has evolved over time. With that perspective, it's easy to judge this movie on its own merits. The animation is flat-out amazing. Rather than the the pages of a comic book coming to life, the creators have succeeded in pulling you into their world. Unfortunately, that's where it ends. The story line is passable but mediocre at best. The characters are bland and for an animated multi-verse the villains are uninspired and unmemorable. I'm glad I saw this in a theatre in 3-D because at home on a small screen it will be like watching a Sunday morning cartoon. Albeit, one with a 90M budget.",7.0,Anonymous,Animation
"It should have been titled ""Into the Spider-DIVersITY""","If you can look past the obvious pandering to the PC mantra that every effective team must consist of one brilliant black, a strong minority woman, and a white male who is a screw-up looking for redemption, then it's a pretty good movie.",5.0,Anonymous,Animation
Best Animated Movie of 2018!!,Into the spider-verse really brought something new to the spider-man universe.It is very light-hearted in any way. With some funny anf emotional moments inside it.The unique animation style was visually stunning and really pushed to say that this is one of the best animated movie ive ever seen..,10.0,Anonymous,Animation
One of the best animated releases this year.,Finally an animation with suspense and drama. With the other animation that came out this year I didn't have high hopes for this but to my surprise this roller-coaster of a story was amazing. The animation was spot on everything looked great. Very well picked voice actors. I'm looking forward to see where they take this next.,10.0,Anonymous,Animation
I liked it more than Spider Man : Homecoming,"The film is like a comic book come to life, I mean that's the look the filmmakers where looking for. Attempts to be two things at once, a Spider Man film and a sort of parody of a Spider Man film. It does have heart, and never goes to far into silliness. The animation is really amazing, takes the audience into this world. And I was wondering when we where gonna see the other Spider characters, and here we finally do and it was worth it.I hope we more movies with the characters of Spider Gwen, Miles Morales, and Spider Man Noir to name a few. It has a great story, telling us about things in case we get stuck in sub plot. Now I it differs a little from the comic. But I expect a lot of times in comic book movies. Hope to see more Spider Verse movies in the future.",9.0,Anonymous,Animation
Groundbreaking experience!!,"Wow this movie was honestly a lot better than I ever thought it would be! If you are a big fan of spiderman and a huge ned, you are probably gonna love this movie! If you are not really familiar with spiderman, other than the movies and MCU, like me, are you gonna like it? Well.. I certainly did!This was amazing on almost ever level! There was a great story and character arc about accepting the responsebility, not having to do everything yourself and that failure comes with the job! I got quite emotional a couple of times! I enjoyed the characters and villains as well! They have motives we can understand!However.. despite all that, the most groundbreaking part of this movie, has to be... the animation! This movie looks absolutely amazing with some out of this world shots! The style reminded me of Arcane at times! It seriously looks so damn good and they pull no punches in terms of creativity! A stunning experience!",9.0,Anonymous,Animation
"Perfect, hits all the right buttons.","Absolutely spot on. Respects the history of the characters and story, but has a totally new fresh look. Visually amazing, its hard to absorb EVERYTHING that is going on on screen. I did have to go,out and make sure I wasnt in the 3D theater; some of the background items have a double outline that gave the impression of a 3D projection. I found out this was a production choice and I was in the right place. I think the way to tell a perfect melding of voice acting and production is when you look at the character onscreen and think ""Wow, they're really giving a great performance"" then realize, it's a cartoon, not a person in n the screen. You've been drawn in...they did their jobs well. Nice tributes to Ditko and Lee can be seen.",10.0,Anonymous,Animation
Best Spider-man Movie Ever Made,"This movie has everything you could ever ask for in a Spider-Man movie. Tons of comic book references, a VERY good storyline with happy, sad, and thrilling moments; it has dozens of funny jokes, and a beautiful and unique animation style. The character development is also great. You don't feel like it's just a mash of random Spider-men. You learn to love and appreciate all of them. This was not a rushed movie. It clearly took much time and thought into producing it. Best Spider-man movie hands down. I saw it twice already and I might just go see it a third time!",10.0,Anonymous,Animation
Good!,"I did not expect such a good movie going into another Spiderman Movie. But Marvel did a great Job showing us another Story out of their huge Comic Book Universe.
But seeing only 10 Reviews on this Page is a bit overrated. First of all the Animation is really mind-blowing and a completly new Style. This is incredible and i hope more movies risk something in this area. The Movie felt like reading an actual Comic Book which was surprsingly fun. The Soundtrack helped the Movie to create Emotions and felt cool because it fits in our Time. The Story was overall not bad, but nothing great happend. As i said earlier, it felt like a cinematic Comic Book and this also means that the Story was nothing more than this. Therefore it was a way better story than average with a lot of Humor and Action. but nothing that will be remembered long.
So Spiderman: Into the Spiderverse was a very good Movie with a solid Story. You should definitly check it out if you are interested in the Animation Style or you are a Fan of the Comic Books. Good job Marvel, try out more things and you will go in the right direction. 7/10",7.0,Anonymous,Animation
One of the best films of 2018.,I cannot stress enough just how good this film was. For once the critics have actually got things right about it.Visually stunning and a great storyline that features comedy and tragedy.,9.0,Anonymous,Animation
Nice casual movie,"Is it worth it? Yes
Is it fun? Yes
Is it good? Absolutely
Do it a must movie? No",7.0,Anonymous,Animation
Way too overrated!,"Nice animations and cool music, that's about it. I don't know how people are getting so hyped over this...",2.0,Anonymous,Animation
Animated movie of the year winner!,"9/10.
Miles, the main character portrays it's role so wonderfully. Honestly, the one thing I think holds the anime genre back sometimes is the storyline but this one does so fantastically you'll be hooked within the starting stretches. Funnily, the movie is filled with introduction's of all the spider-creatures which is a bit repitatve but safe to say necessary for the storyline. This good animated movies don't come much offen. So what are you waiting for? Grab some popcorns and take a leap of faith!",9.0,Anonymous,Animation
10/10 Non-animated films... step up your game!!,"Visually Breathtaking!!! Absolutely loved it! Superb story and animation! When I first saw the trailer months ago, I couldn't wait to see this film. It delivered 10 fold! Not only great storytelling and cinematography for an animated film but for any film period. *Insert Mindblown emoji here*",10.0,Anonymous,Animation
Such an amazing movie!,"I really enjoyed watching this movie. I always like to go to marvel and superhero movies, and I loved the approach taken by the creators. The color of the movie changed depending on what was happening and which characters were on screen, and it added a level of immersion that boosted the movie to a whole new level. The animation of the characters was exceptional, with their shapes and sizes reflective of their main character traits. 10/10 must see for anyone that loves superheroes",10.0,Anonymous,Animation
Perfect and colourful!!!,"Excellent movie!! Sentimental and LOTS of action. The visuals in the movie are just amazing, but sometimes can get too much.The trailer was perfect cuz it didn't show most of the action (that's how trailers are supposed to be!). The movie is not boring!! It keeps you awake and interested. Every minute of the movie is worthy. Different type of superhero movie.
Go watch it in the cinema!! Great experience...",9.0,Anonymous,Animation
Watch it right now!,"This movie is definitely worth watching in theater! Both the visual and the story are amazing, and the characters are really lovable. I really hope more mainstream animated movies are willing to take a risk visually like this movie did.",9.0,Anonymous,Animation
"I'm so f$""&ing happy they made this movie","In a land where every movie feels like it's trying to be Ironman, and all of the major studios are trying to play catch-up to marvel, leave it to a collaborative production between marvel and Sony to make one of the most fun and unique feeling blockbusters in recent memoryThe story is a slightly altered but true to form adaptation of the Miles Morales origin story from the comics, prividng the same complexity and themes in his successful debut. The supporting cast perfectly intertwines the usual familiar faces with the additional characters from the alternate dimensions, leaving the pacing and focus tight and centered around Miles' arc, while also allowing every character to have meaningful moments that make their presence in the film necessary and earned.Visually, this movie is stunning, and the inclusion of comic book panels and stylings makes this movie feel like it literally jumped off the page. This makes this easily the most visually distinct comic book movie ever to hit the big screen and I'm genuinely so grateful for the hard work the creators clearly dumped into every frame.Stop feeling like you're getting robbed by big studios with long running franchises and go give Sony all your money for making this film, they deserve it. I can only encourage the balls that went into producing this film and it wholeheartedly paid off. The story is fantastic, the themes always relevant and the filmmaking is stunning throughout.",10.0,Anonymous,Animation
Great with some not greats,"The movie was very entertaining and the story was decent. There was only two things that brought the rating down, one was the Porky pig spiderman and the second problem was Kingpin was a little too large making him way over done.",7.0,Anonymous,Animation
I've Been Sucked Into This Spider-Verse. And I Don't Want Out.,"""Another Spider-Man movie,"" you ask? Get excited as 'Spider-Verse' breathes new life into our familiar friendly neighborhood hero. It is slickly and gorgeously animated in a way I have never seen Western cinema attempt before. This is the closest we will get to a comic book coming to life.For a movie jam-packed with main characters, they find a fun and extremely efficient way to introduce them all without getting too repetitive or too dumbed-down. Minimal expositional dialogue gives way to creative visual devices and recalls that are implemented so satisfyingly because they treat the audience like the smart people that we are.If you are looking for humor (meta or slapstick), lessons on power and responsibility, shocking twists (for non-comic book readers), meaningful cameos, tear-jerking emotional scenes, action-packed sequences, then you are ready to swing into this universe. I, for one, am sucked into this Spider-Verse. And I don't want out.",10.0,Anonymous,Animation
It was painful,"I expected a lot from this movie. I really tried to like it, but I couldn't. The animation was confusing and annoying; lots of colours and psychedelic effects, poor use of frames, etc. The story didn't really make sense, and the characters just weren't relatable to me (mind me, I'm a 20 year old latina, but I just LOVE Peter Parker. Is the personality that matters). I found Miles dislikable, as well as Peter D. (Or B?) Parker. Other characters didn't have enough screen time to show any personality. It was long, boring, and the humor wasn't as good as other SpiderMan content. I had to force myself to watch it to the end because I already paid for it, and well, maybe it'd get better at the end. It didn't. I guess I can't understand the hype.",1.0,Anonymous,Animation
My favorite Spiderman film,"This is probably the most enjoyable Spiderman related-media I have seen in a long time.
The hype and all these good reviews were totally justified this time, since ""Into the Spider-Verse"" manages to be a highly entertaining blockbuster which balances perfectly well the fun and excitement with an engaging plot and impressive visuals.Definitely, one of the best releases of the year. Much better than the dull and uninspired Homecoming movie.",9.0,Anonymous,Animation
Best Spider-Man Movie We Have,"Plot, characters, animation style, music. It's all so well done. You won't be disappointed as you watch this story blow you away",10.0,Anonymous,Animation
hype animation,"This animation really made me great. The best i've ever seen spiderman animation in my life. Amazing soundtrack , great story , great message. Stan lee you did it im so proud of you.",9.0,Anonymous,Animation
Extraordinary!,"This movie is probably the best, that Sony ever offered us from the Spidey universe. Super fresh story, incredible animation style, characters that we'll hardly see on the big screen soon, plenty of fun moments and tons of comicbook references.Absolute joy, especially if you're comicbook nerd. It has already been confirmed that there will be a sequel and honestly, I can not wait.Go and see for yourself. One hundred percent you'll not be disappointed at the end...the very end.",10.0,Anonymous,Animation
My new favorite Spider-Man movie,"The pageantry, the costumes, WOW... what a movie! To start things off, I'd like to say that I'm not the biggest fan of the past Spider-Man movies except for a couple of the originals. So coming into this movie I was not planning on liking it as much as I did, although I was hopeful after hearing about the great reviews it received. To keep this review simple I will not go into much detail in why I think it was so great but rather just state my overall opinions. There were hilarious moments, countless action scenes, a perfect amount of character development, and a phenomenal soundtrack to match today's modern culture. Also, the animation was so different than the standard and it really made you feel like you were watching an animated comic book. I definitely recommend you go see this movie as it's entertaining for people of all ages and will leave you wanting to watch more.",10.0,Anonymous,Animation
"Thank you, Marvel!","Spider-Man: Into the Spiderverse
Non-spoiler review
Easily the best Spider-Man movie made to date. That's isn't much of a stretch, because the others, while some have been good, are just not great. Why is this the best? Simply stated, it is 100% faithful the the source material-the Marvel Comics.
While the mainstream Marvel Cinematic Universe (MCU) is fantastic, those movies have been adapted for mainstream audiences and morphed into their own laws of their established sense of reality. This movie about the Spiderverse is straight off the colorful pages of the comics. The one true Peter Parker Spider-man, from Earth 616, does not appear in the movie. Instead, the main character is the Miles Morales Spider-Man from Marvel's Ultimate Universe, an alternate dimension that exists as part of the greater Marvel Comics universe. The 616 Spider-Man was created by the late GREATS Stan Lee and Steve Ditko, who both passed away this year. Miles was created by the man who had written the majority of all Marvel comics over the past 20 years, Brian Michael Bendis. For someone who has read comics for most of his life, I am happy to report this is the first theatrically-released superhero movie that is a faithful adaptation of the comics. Thank you Mr. Lee, Mr. Ditko, and Mr. Bendis for creating this AMAZING universe and thank you Columbia Pictures for visualizing THEIR original creations on the big screen. Thank you, thank you, thank you. Excelsior!
#thwip
#makeminemarvel
#nuffsaid",10.0,Anonymous,Animation
A confusing mess,"Most of the characters are unoriginal, and are plagiarized from previous work. For instance, the villain Octavius is copied from the 2004 stunner Spider-Man 2. Also, there is a girl character from Japanese cartoon. The motivation of the movie is confusing, too. It is really unnecessary to make such a movie. Perhaps it is politically correct to think : why does the spider-man have to be a white? It could also be a black. OK, why does Jesus Christ have to be a white? He could also be a black. Well, cash grab should be another motivation, as Sony does not have much IP. Besides, the premise, or setting, of the film is unconvincing. Why would there be multiple universes?",,Anonymous,Animation
Your Average Neighborhood Spider-Man,"The film is surprisingly dark when it needs to be and has many meanings and themes but it's also something we have seen before and you can tell what's going to happen.
At the start the FPS is a little clunky but metaphorically as the film progressed it got better as Myles was developing his powers, it was a little strange. The effects were dazzling and colourful I enjoyed what was taking place, the soundtrack too is phenomenal. Myles is a great character and I was happy he was different to last years spiderman game. The Main villain was great, he had a motive that was understanding and sometimes you kind of what them to get what they want. I do believe some people are rating this too high but hey like what you want, just give it another try. Btw there's an actor I didn't know was in the film and it blew me away to hear their voice",7.0,Anonymous,Animation
I was blown away,"Wasn't expecting much to be honest, but the introduction to the Spideyverse was awesome, character development was executed nicely. Oh and the animation is NEXT LEVEL. 10/10",10.0,Anonymous,Animation
Arguably one of the best animation movies ever made.,"One could say that it is easier to make less faults in an animated movie, but I disagree. For some reason not many animated movies have catched my interests as much as Spider-Man: Into the Spider-Verse did.They definitely took some big risks with the type of humour used in this movie, but knowing how well the Deadpool movies played out, this was a risk worth taking.The movie also gave some kind of sin city feeling which I really liked.If they managed to give us more screentime and backstory on the rather interesting villains in the movie, it might have been a 10/10. However, this was something I missed in movie with a shorter duration than most movies in its genre.I think this is a well deserved 9/10 and probably the only movie that achieve just that over the last 2 years.",7.0,Anonymous,Animation
Annoying,"Apparently, the background in much of this movie is comic book pages which were printed with the blue and red inks not quite matching up. That made them ""fuzzy"". I found this very distracting, and by the time I had finished the movie, I was worn out. Also, there were endless chase scenes and endless superpowered- characters throwing other superpowered-characters around. The usual stuff, which I find silly. And it was long. And loud. I guess this entire genre is targeted at children. I found nothing interesting in this movie.",1.0,Anonymous,Animation
One of the most fun animated movies of the year however one of the most violent,Okay so originally I only went to see this due to the fabulous reviews but I wound up really enjoying it however with that being said the violence in the movie is hard core and I actually saw people leaving from the theater due to the extreme violence but it was a excellent movie,10.0,Anonymous,Animation
Amazing graphics,"Epic movie! The graphics are out of this world. The voice is acting is on point, the plot is solid, the 4th wall breaks are subtle, and the characters are lovable. Oh, and the soundtrack and sound editing are amazing.
Literally nothing bad about this movie.",10.0,Anonymous,Animation
